split,Dialogue_ID,Speaker,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,StddevVoicedSegmentLengthSec,Utterance_ID,VoicedSegmentsPerSec,alphaRatioUV_sma3nz_amean,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,equivalentSoundLevel_dBp,hammarbergIndexUV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,loudnessPeaksPerSec,loudness_sma3_amean,loudness_sma3_meanFallingSlope,loudness_sma3_meanRisingSlope,loudness_sma3_pctlrange0-2,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevNorm,loudness_sma3_stddevRisingSlope,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxUV_sma3nz_amean,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm
train,58,Rachel,36.68334579467773,4.694859027862549,17.54006576538086,0.7692222595214844,36.31537628173828,36.57074737548828,37.084598541259766,5.175123691558838,0.0108555797487497,0.5957126617431641,-116.99854278564452,-0.8041858077049255,1368.161865234375,0.174305260181427,858.8408813476562,0.1653397679328918,-118.5775375366211,-0.7494602203369141,1192.889892578125,0.1600953340530395,1788.918701171875,0.1195242553949356,-120.87615203857422,-0.7146328687667847,709.068115234375,0.4782818257808685,2916.46044921875,0.0655444264411926,8.403454780578613,0.2570717632770538,0.1499999910593032,0.25,0.0499999970197677,0.0,1.0,1.7241380214691162,-11.250665664672852,-8.948331832885742,-0.3997673094272613,-39.2594108581543,22.335289001464844,18.81893539428711,0.1624775975942611,0.0136289233341813,1.171562671661377,20.6717529296875,0.1441993713378906,8.152342796325684,0.4155043363571167,1.5873016119003296,0.195931926369667,2.824970960617065,0.4947379827499389,0.2662515342235565,0.0681035220623016,0.1045903041958808,0.3343550562858581,0.0,0.8892796635627747,0.6153031587600708,24.631628036499023,0.1698709577322006,20.73276710510254,0.271609365940094,-0.2690111398696899,-30.18277359008789,4.999273777008057,1.4642359018325806,-3.080573797225952,-3.1527035236358643,1.918267011642456,4.110177040100098,-18.57514762878418,-0.4485160410404205,-8.414761543273926,-1.2611842155456543,0.913468301296234,0.5763800144195557,-0.0034197145141661,0.0076999766752123,0.0414152033627033,0.3010215163230896,0.0031352650839835,1.3704981803894043,0.0210602823644876,0.0540857389569282,0.6145640015602112,0.033572893589735,0.9150182008743286
train,59,Doug,34.388676452636716,22.89123387336731,36.07372236251831,4.394079971313476,32.440299606323244,33.607613754272464,36.83437957763672,26.17915735244751,0.08628482799977058,14.956950235366822,-108.94249610900879,-1.0467360138893127,1138.9208251953125,0.21866755187511439,902.3702880859375,0.2950161106884479,-103.62523365020752,-1.0777667820453645,1076.4494262695312,0.31337745040655135,1867.6902954101563,0.1329787373542785,-105.73142566680909,-0.9702286005020142,888.0414123535156,0.28501069843769067,2796.4493896484373,0.08476892374455924,5.307349801063538,0.692238661646843,0.17599999681115147,0.23320995084941382,0.13056902503594753,0.13543388182297347,4.5,2.498932975530624,-4.376991707086563,-3.9995491743087768,-0.7818199098110199,-29.723472785949706,12.580613136291504,12.863464307785033,0.3743002951145172,0.0170313751790672,1.2509610831737519,14.484553909301757,0.5479416623711586,5.358476459980011,2.3092548877000807,3.1512195587158205,0.5402943581342697,3.767705464363098,4.618880653381348,0.6064135283231735,0.23178181573748585,0.47009765207767484,0.8381953418254853,2.324560046195984,0.6715351402759552,2.4346737623214723,22.72896099090576,0.2499042153358459,19.324202251434325,0.409598770737648,-22.326442813873292,-0.5417952939867974,-15.003440141677856,-1.0492364585399627,2.4222865939140314,1.7480150938034058,2.166906487941742,2.5651537060737613,-9.925221017003059,-4.674460557103157,-9.909935140609742,-1.4242226660251618,1.1376682221889496,0.6453003644943237,0.05553346052765841,-0.00012552329644676552,0.0777606256306171,0.2343604892492294,-0.00618012985214587,-0.1797676682472229,0.12339959703385828,0.24145539999008175,0.5832144498825074,0.16430965736508366,0.9428339064121246
train,61,Chandler,28.105871200561523,39.84217357635498,28.1552734375,2.984381675720215,26.51272964477539,28.18515682220459,29.497111320495605,15.086071968078613,0.0545214712619781,13.094465255737305,-152.8010139465332,-0.5404070913791656,1298.44873046875,0.1355268582701683,754.2503356933594,0.4033694714307785,-153.75363540649414,-0.507140502333641,1037.3898315429688,0.15799730271100995,1791.2365112304688,0.18049915879964826,-154.4401512145996,-0.49626582860946655,977.6566772460938,0.29371367394924164,2774.078857421875,0.10688509047031394,2.9793646335601807,0.6448372453451157,0.6649999842047691,0.1178571358323097,0.0877496376633644,0.06221260502934455,6.0,1.7685778141021729,-3.321527659893036,-10.14739465713501,-0.3013945519924163,-27.42270851135254,12.536327362060549,19.459747314453125,0.13257666677236551,0.0318942060694098,0.8526434451341629,16.51421880722046,0.278394803404808,-2.5832915976643562,8.725249841809273,5.517171621322632,0.9299193620681763,3.839818596839905,5.207793831825256,0.3596823513507843,0.7581214010715484,0.9260047078132629,1.1178037524223328,1.9006187319755554,0.30318471789360046,2.20889151096344,27.859315872192383,0.12505418434739107,20.062042236328125,0.33144114911556244,-11.172575950622559,-0.7937515676021576,-16.904057025909424,-0.6458174139261246,9.022214889526367,0.9108001440763474,3.1817489564418793,-3.3560704588890076,-26.53813934326172,-0.5365033149719238,-21.033832550048828,-0.5278699547052383,1.6135213971138,0.4754047095775604,0.05584925599396225,-0.0055396603420376,0.06811622530221935,0.20319917798042297,-0.0232677981257438,-0.5446825921535492,0.3712708763778209,0.344542033970356,0.2585421912372112,0.3872862756252289,0.45478639006614685
train,61,Doug,32.11615530649821,47.982323214411736,92.95953146616618,6.780937194824219,28.957011222839355,32.11743323008219,35.737948417663574,58.578662514686584,0.12029353901743883,127.16784731547038,-116.25340716044109,-0.8830030212799708,1196.0452270507812,0.17921897644797957,821.1452229817709,0.3021274531881014,-111.25429407755534,-0.9160756369431814,1045.8883158365886,0.2588666131099065,1799.443379720052,0.1399834503730138,-113.3072058359782,-0.8635577857494354,831.7124226888021,0.3096895714600881,2778.062296549479,0.08430851375063257,3.884642561276754,0.8274007091919581,0.2253055547674497,0.23554166344304875,0.24377270663777983,0.12542712610835827,4.0,2.353121409813563,-5.190923949082692,-6.162105659643809,-1.1122525135676067,-30.18438720703125,14.504971345265707,15.613238016764322,0.34580378358562786,0.021899162170787616,0.8944544543822607,15.968513488769531,0.5084414308269819,3.4214427322149277,3.753192901611328,4.058396597703298,0.5981905708710352,4.39638086160024,5.249240318934123,0.5550844122966131,0.3064235063890615,0.5542131587862968,0.861507922410965,2.8958251674969993,0.6289042060573896,2.896759827931722,25.88907527923584,0.27549424767494196,20.814480781555176,0.4130626966555913,-16.24168872833252,-1.442949707309405,-12.0624840259552,-1.7963537002603214,3.874096996461352,50.71700428922971,6.599327524503072,-0.4919887185096741,-12.319806178410849,-0.9649359881877899,-8.263430515925089,-0.6166064639886221,1.5228694081306458,0.581368957956632,0.043053516497214596,0.004564860525230533,0.06404817601044968,0.2722943499684333,-0.007255211860562333,-0.8116252720355988,0.14848997630178926,0.2731313730279604,0.514137327671051,0.20460372666517893,0.8064244091510773
train,61,Stevens,31.363994598388672,72.32508850097656,127.02091217041016,3.27471923828125,29.01729965209961,30.711111068725582,32.29201889038086,83.7264175415039,0.1149600446224212,101.72008514404295,-136.77882385253906,-0.6559230089187622,1295.9080810546875,0.2071255147457122,642.4197998046875,0.4541994929313659,-132.08816528320312,-0.6797010898590088,1007.9514770507812,0.2616544663906097,1625.99267578125,0.1749409884214401,-133.37408447265625,-0.6603660583496094,897.557373046875,0.3937958478927612,2619.690673828125,0.1065866872668266,5.307799339294434,0.4343967139720917,0.2927272617816925,0.1729999929666519,0.2635109424591064,0.0920923426747322,0.0,1.937984585762024,-2.397602796554565,-7.017645835876465,-0.6718740463256836,-34.06282043457031,10.084197998046877,15.789341926574709,0.3747926950454712,0.0298695657402277,1.9967769384384155,13.537957191467283,0.6598528027534485,2.313292980194092,3.0795698165893555,3.071017265319824,0.3066116571426391,3.7194905281066895,4.530453681945801,0.4393800497055053,0.0921689346432685,0.19233238697052,0.5315489768981934,2.34653639793396,0.8465986847877502,2.4564480781555176,24.55148124694824,0.3259056806564331,13.933692932128906,1.0014724731445312,-11.21578884124756,-0.9811030030250548,-2.069373607635498,-5.735165596008301,11.394125938415527,1.4935706853866575,8.380623817443848,1.4098414182662964,-10.334260940551758,-1.05662739276886,-5.3988800048828125,-1.7262814044952393,1.1905288696289062,0.6504570841789246,0.02612941339612,0.0079743023961782,0.0582260154187679,0.3386477530002594,-0.0073122018948197,-1.8075045347213743,0.039503525942564,0.1425914466381073,0.5918291807174683,0.075458139181137,1.0691810846328735
train,62,Bob,39.830087661743164,90.4375228881836,84.67643928527832,13.89695930480957,33.30329513549805,38.106306076049805,47.20025444030762,50.32480049133301,0.20829211175441736,46.642080307006836,-146.29043579101562,-0.5870555341243744,1263.7006225585938,0.3078495860099792,853.9657287597656,0.24599483609199518,-136.05281448364258,-0.6443322896957397,1088.78564453125,0.2628660500049591,1847.0944213867188,0.1281804591417312,-137.86209106445312,-0.6170926094055176,908.4427795410156,0.2399622499942779,2808.181640625,0.0894738845527172,3.683946192264557,1.739189773797989,0.2581249922513962,0.14828571304678917,0.3798799067735672,0.1420104037970304,2.0,2.114158272743225,-5.46357849240303,-1.888441801071167,0.40403831005096436,-21.71870899200439,14.141459941864014,12.400779724121094,0.6191829442977905,0.033913951367139754,1.0813773274421692,14.541272640228271,0.7292116731405258,5.688778042793274,2.2676966190338135,5.246153950691223,1.210697889328003,10.739048480987549,14.333449840545654,0.8831804990768433,0.7752377986907959,1.1316648423671722,1.6584182977676392,5.101958990097046,0.4122956097126007,7.316266059875488,16.994816780090332,0.47424015402793884,17.963425636291504,0.45359455049037933,-19.46691131591797,-0.6801889389753342,-11.94823670387268,-1.7982439994812012,-1.6397419273853302,3.189783811569213,3.8176956176757812,3.033526062965393,-11.210933208465576,-1.138145238161087,-7.778118133544921,-2.0469678938388824,1.2100194692611694,0.4477275311946869,0.00648065004497765,-0.009151097852736649,0.03944949805736535,0.6308909505605698,-0.007805420085787751,-1.564214050769806,0.5161584168672562,0.696282148361206,0.43037787079811096,0.5713438987731934,0.5440224856138229
train,62,Chandler,32.04853057861328,52.33466307322184,136.73987007141113,5.429318110148112,29.29813861846924,31.457884788513184,34.72745672861735,46.49781274795532,0.10976039323334887,148.1798644065857,-143.6217473347982,-0.6170249780019125,1299.0689493815105,0.15439648677905396,690.2086385091146,0.3120708366235097,-139.43588892618814,-0.6518706828355789,1019.8385823567709,0.24397225926319757,1702.1222330729167,0.14688388196130592,-140.96002324422201,-0.6265391757090887,919.0238342285156,0.28851653883854544,2712.4619140625,0.0878788605332374,3.919593652089437,0.609457661708196,0.2607671916484833,0.1270501983041564,0.2422692527373632,0.10543982436259586,5.666666666666667,2.2415296832720437,-4.576179484526317,-7.154200454552968,0.7221642235914866,-23.904330571492512,12.254687945048014,17.33254639307658,0.44053464382886887,0.029680224290738466,1.073803722858429,16.463991403579712,0.7018376837174097,3.1890499889850616,-6.450658172369003,3.570492744445801,0.851647307475408,8.616005420684814,9.46717619895935,0.8790218532085419,0.39922068019707996,0.7480389177799225,1.2782425383726757,4.380364338556926,0.6345453808705012,5.1193364063898725,20.586713314056396,0.42984475443760556,14.646214962005615,0.7385780066251755,-4.318815936644872,-4.030931502580643,-1.2241026560465496,-0.5421559611956278,4.273561830321948,7.673224336157244,3.6262855728467307,0.605072796344757,-12.363738951583704,-2.063535819451014,-11.499666452407837,-0.9540581603844961,1.9012822111447651,0.5119987726211548,0.021616130446394214,-0.007613434107042817,0.029278343698630666,0.722030426065127,-0.014117905637249283,-1.0365863144397736,0.29571413248777384,0.5357459932565689,0.5365729729334513,0.362329438328743,0.9222194949785868
train,62,Mr. Franklin,29.913659413655598,39.588050524393715,113.65637461344402,9.60711924235026,24.975042978922527,28.4613094329834,34.58216222127279,39.76218128204346,0.160672682027022,69.90249506632487,-128.40711212158203,-0.6897379557291666,1293.401611328125,0.19665282964706418,656.5423990885416,0.3780206044514974,-126.73705546061198,-0.6786988576253256,1017.8159383138021,0.23039691150188443,1691.4596354166667,0.16878653069337204,-128.24618275960287,-0.6566366751988729,955.7445475260416,0.316134363412857,2699.0054524739585,0.11001528054475777,4.347622871398926,0.5775370299816132,0.20629629492759705,0.14299999922513956,0.19951909283796943,0.11574448645114893,8.0,2.7033944129943848,-8.798972765604654,-9.799464225769043,-0.53921044866244,-23.172711690266926,16.484318733215332,18.66935666402181,0.3661879599094391,0.024733337263266198,0.9163455963134766,18.75582726796468,0.5209624965985616,3.6722819010416665,2.513588269551595,4.428382794062297,0.769830564657847,11.106399536132812,11.555477142333984,0.9216722051302592,0.31768494844436646,0.6236624717712402,1.2393571535746257,5.493999481201172,0.6316317915916443,7.523187637329102,22.928151448567707,0.34172508120536804,18.04116439819336,0.5724614461263021,2.594258189201355,-0.523696502049764,6.790063540140788,1.873471240202586,9.174838225046793,1.6620593865712483,8.42729647954305,1.2356071869532268,-6.963473637898763,-3.1912769873936973,-5.4640858968098955,-2.7987319231033325,1.5212678114573162,0.5942988594373068,0.015371105633675998,-0.0092707804093758,0.030458539724349903,0.6013431946436564,-0.017219077174862197,-0.7796914577484131,0.2530926416317621,0.5429309805234274,0.6395270228385925,0.36328839262326557,0.9134026368459066
train,63,Chandler,34.64768409729004,87.09308135509491,161.7060785293579,6.184849262237549,31.51147985458374,35.30705738067627,37.69632911682129,82.42261981964111,0.13150430656969542,153.79955196380615,-148.52050399780273,-0.5668427869677544,1323.3901977539062,0.19823074713349337,718.0573577880859,0.33963748812675476,-141.96295166015625,-0.5968710035085678,1066.9952545166016,0.25168123096227646,1727.2041015625,0.15286417491734025,-142.9086456298828,-0.5812320560216904,948.6728057861328,0.2968047261238098,2747.116455078125,0.09910457767546173,5.4336735010147095,0.5972495451569557,0.27773075923323626,0.12929841317236418,0.2864624820649624,0.08946308307349678,4.0,2.2626594603061676,-3.539348751306534,-7.186182498931885,-0.9204201251268387,-31.313340663909912,11.694268703460693,17.310821771621704,0.46624258160591125,0.021812741644680472,1.2079527750611305,15.083761215209961,0.7170677483081818,1.3519258946180344,-2.7576673030853267,4.8419270515441895,0.5251429975032806,5.474075555801392,8.050433039665222,0.5630972683429718,0.23433066532015798,0.4864059388637543,0.7974279373884201,3.137724816799164,0.5552482977509499,6.483494520187378,21.225525379180908,0.3682468309998512,14.850294589996338,0.8157196491956711,-9.342801690101624,-2.1580175161361694,-3.5090992152690887,-11.159042194485664,-0.2140299826860429,5.061760812997818,1.6208698153495789,1.7348404824733734,-16.318366050720215,-0.7377819493412971,-12.743239164352417,-0.8225958943367004,1.376560628414154,0.5357076302170753,0.020917255897074875,-0.004356374789495,0.03560586925595995,0.5530427992343903,-0.010064337577205125,-1.8869393020868301,0.1533795986324548,0.22509105317294595,0.6081154942512512,0.17382732965052122,0.7612024247646332
train,63,Ross,34.928908348083496,55.92775875329971,154.99317693710327,5.2571001052856445,31.904800415039062,35.00409460067749,37.16190052032471,47.47498607635498,0.10008346941322084,157.52621054649353,-137.01333808898926,-0.6567894816398621,1262.7008361816406,0.1909035369753837,754.6382904052734,0.32262066006660456,-130.98495864868164,-0.678717240691185,1042.463851928711,0.273595355451107,1788.3136901855469,0.15224210172891614,-133.00585174560547,-0.6451489627361298,945.8206024169922,0.35874782502651215,2809.7054443359375,0.0968830063939094,5.669576287269592,0.4744207039475441,0.23812498897314066,0.15986110828816885,0.22594496235251424,0.08753021294251077,3.0,2.2856438159942627,-6.207642674446106,-7.605149686336517,-1.137167140841484,-31.66946792602539,13.846538543701174,18.009463787078857,0.4645053446292877,0.0175785147584974,0.9999753534793854,20.01131010055542,0.4965728744864464,3.275628626346588,5.021251678466797,4.795998930931091,0.43916840851306915,5.034127473831177,7.657987713813782,0.5167804509401321,0.1765073128044605,0.3878858536481857,0.6932877600193024,2.902405560016632,0.5985207706689835,5.451870501041412,21.623668432235718,0.3780396357178688,15.024613380432129,0.9847826585173607,-4.444113910198212,-1.197970226407051,4.673958957195282,3.9204530119895935,-1.0081146247684956,13.479108333587648,1.9228511061519384,-19.64307281374931,-16.708359241485596,-0.9508959800004959,-11.167485117912292,-1.1700001507997513,1.189042568206787,0.624326229095459,0.013592916162451726,-0.003676428459584675,0.04142547864466903,0.5330927968025208,-0.010669686365872576,-1.416890949010849,0.1018329337239265,0.23358452320098874,0.5906185507774353,0.15122500807046885,0.8507395535707474
train,64,Chandler,33.68327569961548,99.95061039924622,146.03449249267578,9.34857177734375,28.18111515045166,33.576602935791016,37.52968692779541,104.50758934020996,0.1710276491940021,167.51177966594696,-106.83908653259277,-0.9054651707410812,1235.904541015625,0.18465104512870306,715.9037322998047,0.3560964912176132,-100.86798286437988,-0.908948540687561,993.2696685791016,0.30743669718503946,1753.0753784179688,0.1537383086979389,-100.94544410705566,-0.9012804627418518,890.3972930908203,0.28039560094475746,2762.2554321289062,0.09128389321267599,5.313875317573547,0.571788527071476,0.13633945956826207,0.17043504863977432,0.10643170773982999,0.12759716715663666,6.0,3.002307951450348,-6.702274560928345,-7.842239022254944,-0.9709443002939224,-31.89994716644287,13.473048448562622,16.33025026321411,0.5435026586055756,0.02657954813912505,1.3485917448997498,15.495050191879272,0.6877013444900513,6.142413794994354,3.364289104938507,4.078472524881363,0.4710492044687271,5.35001528263092,5.610856115818024,0.4603731632232666,0.22978270426392552,0.4353887885808944,0.6901558637619019,3.072428345680237,0.5322792232036591,2.8998549580574036,21.92834186553955,0.354069672524929,18.831404209136963,0.5210762023925781,-8.011157631874084,-2.358837455511093,-2.1276510059833527,-3.997188448905945,12.883521854877472,-0.21896834671497345,13.58710789680481,1.1148674488067627,-16.302569150924683,-1.082413800060749,-13.017585039138794,-1.0958740562200546,1.1632760167121887,0.6556523889303207,0.0155440111411735,-0.0076137903379276,0.025591784855350776,0.7632287591695786,-0.010031047509983125,-1.1785175651311874,0.11766626313328737,0.18380002304911608,0.4976600632071495,0.1424180958420038,0.6722526475787163
train,64,Joey,37.731624603271484,42.86393356323242,42.71189308166504,5.795742034912109,34.60434532165527,37.96392631530762,40.40008735656738,47.34772300720215,0.07261596433818335,31.775447368621826,-83.57894897460938,-1.1743438839912415,1092.5691528320312,0.23488903790712354,864.979736328125,0.21692825108766556,-79.08493423461914,-1.1625888347625732,801.7476501464844,0.43752679228782654,1962.0037841796875,0.12819075956940645,-78.00201416015625,-1.1903981566429138,855.7058715820312,0.3325091749429703,2895.2064208984375,0.0846614465117454,6.364024639129639,0.5712007433176041,0.116666667163372,0.24166665971279142,0.0502051226794719,0.12930251657962794,9.5,2.4924012422561646,-5.1758793592453,-0.4235110878944397,0.09184181690216064,-30.226088523864746,11.841349124908447,8.144284725189209,0.6833565533161163,0.017129710642620852,1.7925816774368286,4.954024314880371,1.8140088319778442,1.3083239197731018,14.67348051071167,5.492424726486206,0.6444980800151825,5.251263856887817,7.977855682373047,0.6897414326667786,0.25427716970443726,0.7272503674030304,0.9440186321735382,2.2762644290924072,0.5443711578845978,4.0048723220825195,7.4885056018829355,1.098479986190796,8.93518352508545,0.9886760115623474,-10.61912727355957,-1.1512992978096008,-4.113444685935974,-9.353683352470398,1.3508012294769292,0.31395334005355835,3.8119795620441437,4.9782674908638,-27.35435962677002,-0.5664883106946945,-21.327470779418945,-0.7183450162410736,0.9349629580974579,0.6493296027183533,0.0189774148166179,-0.0051307312678545505,0.0444950722157955,0.3815428465604782,-0.0087967615691013,-4.0250392854213715,0.11785094812512395,0.22080210596323008,0.4440464526414871,0.1758313328027725,0.7072028815746307
train,64,Monica,37.70850372314453,221.0335693359375,59.22740236918131,4.263505299886067,35.75603739420573,37.650455474853516,40.0195426940918,289.6718063354492,0.07850829015175499,62.555107752482094,-96.19974772135417,-0.9873269001642863,1357.2184651692708,0.2159768044948578,713.9809773763021,0.30000102519989014,-88.74526468912761,-1.0198575258255005,1104.2021077473958,0.27614000439643854,1717.094970703125,0.12349947045246756,-90.18196614583333,-0.9913061658541361,978.0277099609375,0.308615505695343,2747.30810546875,0.08448278283079463,6.936336676279704,0.4085453947385152,0.1440522819757461,0.22882353017727527,0.0917161777615547,0.2443549633026123,3.6666666666666665,2.713858723640442,-7.892927487691243,-4.382674853006999,-1.9250760078430176,-31.308740615844727,16.333731015523274,14.937597592671713,0.6574931840101877,0.019798834187289033,1.2795244654019673,8.204702218373617,1.8234193325042725,-2.1916781266530347,-1.0475397904713948,4.901925961176555,0.5028162896633148,5.723405520121257,6.504355430603027,0.450019766887029,0.26377350588639575,0.4792988697687785,0.7137932777404785,3.451054811477661,0.47469313939412433,3.375105619430542,18.512665430704754,0.5046311219533285,17.380482991536457,0.580071210861206,-7.8956840833028155,-2.1702911456425986,-2.0928691625595093,1.2224750518798828,5.094515045483907,-5.527896026770274,4.68954452375571,28.476346711317703,-18.251837412516277,-0.735096255938212,-14.577783266703287,-0.9324367642402649,1.1100944081942241,0.5993901491165161,0.0198360703264673,-0.007646519690752001,0.028041415537397033,0.6283638676007589,-0.009860551838452566,-1.4758633772532146,0.1041171476244926,0.18492194016774496,0.4550378719965617,0.15328892072041822,0.5851148466269175
train,64,Phoebe,35.63966083526611,88.92995584011078,27.197676181793213,4.666399002075195,33.43180179595947,35.79599666595459,38.09820079803467,113.32505130767822,0.05517208389937872,22.845508337020874,-139.33363914489746,-0.5820193439722061,865.1617431640625,0.18437024950981137,652.941650390625,0.2075957208871841,-126.31513404846191,-0.6752955466508865,789.9658050537109,0.20162639394402504,1385.3797912597656,0.08968094363808628,-126.84831619262695,-0.6632061004638672,673.6901092529297,0.22595421224832532,2119.1541748046875,0.04982656333595513,5.615727782249451,0.34898754209280014,0.15347367525100705,0.13081578165292737,0.0963020026683807,0.0860224589705467,6.0,2.141510784626007,-4.326372690498829,-0.7789759635925291,-0.7618796229362489,-34.88634443283081,12.8175048828125,9.227477788925171,0.6001420021057129,0.0176089825108647,0.721990093588829,6.5717796087265015,1.228612408041954,3.5662055611610413,1.7338286340236664,5.018885016441345,0.5074403285980225,4.016691878437996,6.077246993780136,0.3962573781609535,0.3014604970812797,0.497714027762413,0.6977178752422333,2.1331000924110413,0.3744010105729103,3.2215189933776855,7.805429816246033,0.6190001517534256,10.769863367080688,0.7710537984967232,-12.18323278427124,-0.7603960186243057,-5.482998847961426,-1.2476724535226824,2.107549548149109,0.5543223023414612,4.425486326217651,0.601769894361496,-14.860487699508667,-0.43266358226537704,-13.314071655273438,-0.7119852602481842,0.7918346226215363,0.5320618748664856,0.030756260966882075,-0.0032370675471611,0.03632171824574468,0.33721475303173065,-0.00195717836504625,-23.788773119449615,0.14270382467657322,0.19589285925030708,0.37161553651094437,0.17159731592983005,0.4970989115536213
train,65,Rachel,36.68192100524902,110.79714182019234,55.4134635925293,15.202301025390625,28.20171546936035,38.99971389770508,43.40401649475098,204.3951416015625,0.21812524646520615,23.837438583374023,-171.24343872070312,-0.3874451518058777,1327.8802490234375,0.2052535861730575,773.4063110351562,0.2869814410805702,-166.74164581298828,-0.41099993884563446,981.9911499023438,0.22021571546792978,1792.8204956054688,0.1202609799802303,-166.52642822265625,-0.4117684960365295,1038.4894409179688,0.34988200664520264,2754.642578125,0.08151196315884585,4.773974895477295,0.6060215234756469,0.42579545080661774,0.09809523820877075,0.38496504724025726,0.08917003124952311,2.0,1.6873412728309631,-6.945709347724914,-7.667288780212402,-0.6555435508489608,-39.42454528808594,14.643771648406982,16.239057540893555,0.3766483813524246,0.02888300921767945,1.0223674178123474,13.433092594146729,0.7479759752750397,4.439591497182846,-4.063912451267242,2.74736750125885,0.2960413321852684,1.5463389158248901,3.0245696306228638,0.3193246126174927,0.1315361782908439,0.2547869496047496,0.45086079835891724,1.579737663269043,0.5954811871051788,2.335691809654236,22.618718147277832,0.30695112049579615,18.52798080444336,0.33740161359310145,-10.14520591497421,-1.286873310804367,-6.14845085144043,0.28111410140991216,11.168060600757599,-6.387136533856392,12.268813610076904,0.8193130046129227,-15.439014911651611,-0.4938695579767227,-9.31721568107605,-1.1211431622505188,1.1748842000961304,0.4687992185354233,0.022829305380582747,0.0014812031877226499,0.03558712359517805,0.6132533252239227,-0.0079781755339354,-1.0584381818771362,0.0715395621955394,0.11038153991103165,0.8118736147880554,0.07909654080867766,1.019096463918686
