split,Dialogue_ID,Speaker,F0semitoneFrom27.5Hz_sma3nz_amean,F0semitoneFrom27.5Hz_sma3nz_meanFallingSlope,F0semitoneFrom27.5Hz_sma3nz_meanRisingSlope,F0semitoneFrom27.5Hz_sma3nz_pctlrange0-2,F0semitoneFrom27.5Hz_sma3nz_percentile20.0,F0semitoneFrom27.5Hz_sma3nz_percentile50.0,F0semitoneFrom27.5Hz_sma3nz_percentile80.0,F0semitoneFrom27.5Hz_sma3nz_stddevFallingSlope,F0semitoneFrom27.5Hz_sma3nz_stddevNorm,F0semitoneFrom27.5Hz_sma3nz_stddevRisingSlope,F1amplitudeLogRelF0_sma3nz_amean,F1amplitudeLogRelF0_sma3nz_stddevNorm,F1bandwidth_sma3nz_amean,F1bandwidth_sma3nz_stddevNorm,F1frequency_sma3nz_amean,F1frequency_sma3nz_stddevNorm,F2amplitudeLogRelF0_sma3nz_amean,F2amplitudeLogRelF0_sma3nz_stddevNorm,F2bandwidth_sma3nz_amean,F2bandwidth_sma3nz_stddevNorm,F2frequency_sma3nz_amean,F2frequency_sma3nz_stddevNorm,F3amplitudeLogRelF0_sma3nz_amean,F3amplitudeLogRelF0_sma3nz_stddevNorm,F3bandwidth_sma3nz_amean,F3bandwidth_sma3nz_stddevNorm,F3frequency_sma3nz_amean,F3frequency_sma3nz_stddevNorm,HNRdBACF_sma3nz_amean,HNRdBACF_sma3nz_stddevNorm,MeanUnvoicedSegmentLength,MeanVoicedSegmentLengthSec,StddevUnvoicedSegmentLength,StddevVoicedSegmentLengthSec,Utterance_ID,VoicedSegmentsPerSec,alphaRatioUV_sma3nz_amean,alphaRatioV_sma3nz_amean,alphaRatioV_sma3nz_stddevNorm,equivalentSoundLevel_dBp,hammarbergIndexUV_sma3nz_amean,hammarbergIndexV_sma3nz_amean,hammarbergIndexV_sma3nz_stddevNorm,jitterLocal_sma3nz_amean,jitterLocal_sma3nz_stddevNorm,logRelF0-H1-A3_sma3nz_amean,logRelF0-H1-A3_sma3nz_stddevNorm,logRelF0-H1-H2_sma3nz_amean,logRelF0-H1-H2_sma3nz_stddevNorm,loudnessPeaksPerSec,loudness_sma3_amean,loudness_sma3_meanFallingSlope,loudness_sma3_meanRisingSlope,loudness_sma3_pctlrange0-2,loudness_sma3_percentile20.0,loudness_sma3_percentile50.0,loudness_sma3_percentile80.0,loudness_sma3_stddevFallingSlope,loudness_sma3_stddevNorm,loudness_sma3_stddevRisingSlope,mfcc1V_sma3nz_amean,mfcc1V_sma3nz_stddevNorm,mfcc1_sma3_amean,mfcc1_sma3_stddevNorm,mfcc2V_sma3nz_amean,mfcc2V_sma3nz_stddevNorm,mfcc2_sma3_amean,mfcc2_sma3_stddevNorm,mfcc3V_sma3nz_amean,mfcc3V_sma3nz_stddevNorm,mfcc3_sma3_amean,mfcc3_sma3_stddevNorm,mfcc4V_sma3nz_amean,mfcc4V_sma3nz_stddevNorm,mfcc4_sma3_amean,mfcc4_sma3_stddevNorm,shimmerLocaldB_sma3nz_amean,shimmerLocaldB_sma3nz_stddevNorm,slopeUV0-500_sma3nz_amean,slopeUV500-1500_sma3nz_amean,slopeV0-500_sma3nz_amean,slopeV0-500_sma3nz_stddevNorm,slopeV500-1500_sma3nz_amean,slopeV500-1500_sma3nz_stddevNorm,spectralFluxUV_sma3nz_amean,spectralFluxV_sma3nz_amean,spectralFluxV_sma3nz_stddevNorm,spectralFlux_sma3_amean,spectralFlux_sma3_stddevNorm,F0semitone_speakerNorm_sma3nz_amean,F0semitone_speakerNorm_sma3nz_meanFallingSlope,F0semitone_speakerNorm_sma3nz_meanRisingSlope,F0semitone_speakerNorm_sma3nz_pctlrange0-2,F0semitone_speakerNorm_sma3nz_percentile20.0,F0semitone_speakerNorm_sma3nz_percentile50.0,F0semitone_speakerNorm_sma3nz_percentile80.0,F0semitone_speakerNorm_sma3nz_stddevFallingSlope,F0semitone_speakerNorm_sma3nz_stddevNorm,F0semitone_speakerNorm_sma3nz_stddevRisingSlope,jitterLocal_sma3nz_amean_speakerZ,shimmerLocaldB_sma3nz_amean_speakerZ,HNRdBACF_sma3nz_amean_speakerZ,MeanVoicedSegmentLengthSec_speakerZ,VoicedSegmentsPerSec_speakerZ,acoustic_prompt_injection
train,440,Phoebe,39.12407350540161,102.43793487548828,370.1332778930664,11.46851921081543,33.09296703338623,39.64773082733154,44.56148624420166,75.78116607666016,0.1618314869701862,500.5650215148926,-135.0811367034912,-0.6588648855686188,1276.0287475585938,0.2080230936408042,749.8770751953125,0.3331544175744056,-119.8436050415039,-0.7687449902296066,1074.6214447021484,0.2501408271491527,1753.4294738769531,0.1505483947694301,-121.61545944213869,-0.737677700817585,1073.2322998046875,0.3972400799393653,2730.4662475585938,0.089285897091031,5.906185388565064,0.5856290608644485,0.2055176720023155,0.155261905863881,0.2290567215532064,0.1150246541947125,3.5,2.6213203072547917,-5.190508395433426,-3.992650330066681,-2.192933604121208,-35.16203784942627,14.110449314117432,13.901829719543455,0.5791793167591095,0.0226151351816951,1.418108910322189,10.68871545791626,1.0056905895471573,3.5248903930187225,3.293126881122589,4.01153701543808,0.3819414675235748,3.3987802267074585,4.457755029201508,0.4263404533267021,0.1721765659749508,0.3237092234194278,0.5985170230269432,2.2232050597667694,0.6010872572660446,2.939773797988892,19.14154481887817,0.3660997003316879,16.61069631576538,0.4490994475781917,-15.53452444076538,-1.7623464167118073,-9.74342268705368,0.5019689649343491,3.3520523607730865,1.2699744701385498,3.653884172439575,1.583575576543808,-12.679865598678589,-1.1180743426084518,-11.21896231174469,-1.2890814989805222,1.143553048372269,0.5806822031736374,0.0291978268069214,-0.0006420514255296,0.034556709928438,1.0895200818777084,-0.0031818562783882,-9.723509088158607,0.0887947343289851,0.1167832966893911,0.6313759237527847,0.104667592793703,0.8234372437000275,-1.8760171397330319,61.43784423035365,329.13318724793174,-29.53157143431921,-7.9071236117484105,-1.3523598178031,3.5613955990670165,34.78107543152551,-40.838259158164455,459.564930869758,-0.14035306981241732,0.0019216047855830465,-0.46821183966941365,-0.1682992469946094,-0.15682826172061173,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -0.4σ (NORMAL)
- F0 range: +1.3σ (WIDE — emotional activation)
- Intensity: +0.0σ (NORMAL)
- Speech rate: -5% (NORMAL)
- Voice quality: normal (jitter -0.1σ)"
train,443,Phoebe,44.76205062866211,49.05711873372396,64.89075088500977,8.352287292480469,40.415819803873696,45.23512140909831,48.76810709635416,40.369022051493324,0.1032002468903859,37.27613576253256,-131.34471384684244,-0.6738228797912598,1269.3019612630208,0.1863132119178771,810.5799153645834,0.2709414462248484,-116.2943852742513,-0.7586502035458883,1070.2622884114585,0.2728695223728816,1791.6065673828125,0.1250191281239191,-117.8131841023763,-0.7358700037002563,950.4921875,0.3254498143990834,2759.303466796875,0.0832634046673774,8.309428215026855,0.3895468413829803,0.1831825027863184,0.1513344223300615,0.1678520739078521,0.0984306981166203,5.666666666666667,3.109753688176473,-5.246546745300293,-5.5012279351552325,-4.38642434279124,-30.86905225118001,13.355219205220545,14.566977183024092,0.6090633869171143,0.0225560857603947,1.1760957241058352,13.34210999806722,0.8185745974381765,6.590976715087891,1.1879009008407593,3.4522573153177896,0.4993527928988139,4.076600551605225,6.398004690806071,0.5523672898610433,0.226904273033142,0.4439636170864105,0.7792715827624003,2.4975178241729736,0.5861617227395376,3.730775674184164,19.09883467356364,0.4727841814359029,15.5906769434611,0.6165245970090231,-17.744438807169598,-0.8191143969694773,-9.100790023803713,-1.9930221438407896,2.6479485034942627,5.748328844706218,1.69024391969045,0.1540111700693766,-17.98383903503418,-0.7386425236860911,-10.492806911468506,-1.3383543888727825,1.0911982258160908,0.5283567706743876,0.0231852202365795,-0.0002487655341004,0.0427774948378403,0.5280687113602957,-0.0049781937462587,-2.5467453400293985,0.1133596412837504,0.2303836345672607,0.5472238262494405,0.1671943068504332,0.8541532357533773,3.7619599835274657,8.057028088589322,23.890660239875118,-32.64780335265418,-0.5842708412609479,4.235030763963667,7.768016451219509,-0.63106859364132,-40.89689039824426,-3.72395488260208,-0.14850430312308108,-0.29749978284118983,1.194986007650211,-0.23575974287620302,0.3838802452945703,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: +0.8σ (NORMAL)
- F0 range: +0.0σ (NORMAL)
- Intensity: +0.0σ (NORMAL)
- Speech rate: +13% (NORMAL)
- Voice quality: normal (jitter -0.1σ)"
train,445,Phoebe,37.30243682861328,14.570151329040527,410.0611381530762,5.386468887329102,34.56906700134277,36.78818702697754,39.95553588867188,57.374152421951294,0.1013441197574138,650.6518669128418,-119.85146713256836,-0.8104806691408157,1347.5632934570312,0.1808292120695113,736.1604614257812,0.3161646425724029,-115.17608642578124,-0.8076214790344238,1083.1767578125,0.2404217049479484,1750.4441528320312,0.1271548494696616,-115.8904037475586,-0.7961279153823853,1006.6232604980468,0.3265909403562546,2733.17431640625,0.0870409905910491,6.299211263656616,0.4489581286907196,0.1988333314657211,0.1727380938827991,0.2836460936814546,0.1098600663244724,1.0,2.491300582885742,-6.03343391418457,-6.601495385169983,-1.2125742435455322,-22.508675575256348,12.34577226638794,15.215572834014893,0.5365909934043884,0.0221103848889469,1.0212979912757874,14.385649681091309,0.7801505625247955,2.279835343360901,6.771807074546814,5.450422286987305,1.0357606410980225,9.218942642211914,12.118243217468262,0.8918954133987427,0.5400158613920212,1.0003015398979187,1.431911289691925,4.667859792709351,0.4675051271915436,5.5315024852752686,22.769125938415527,0.3595501631498337,18.40617179870605,0.5813647508621216,-12.89411973953247,-1.553147315979004,-4.720615863800049,-4.436607122421265,7.320188999176025,2.310627102851868,7.970793008804321,1.674706518650055,-15.143283367156982,-0.8496690988540649,-13.110525131225586,-0.8671947717666626,1.148707538843155,0.4920399785041809,0.019041639752686,-0.0144596449099481,0.0286334827542304,0.719882994890213,-0.0177734517492353,-0.6587421745061874,0.3597056269645691,0.5350958406925201,0.4621459990739822,0.4409709870815277,0.5854720324277878,-3.6976538165213637,-26.429939316094117,369.06104750794157,-35.61362175780554,-6.431023643791871,-4.2119036181571055,-1.044554756462765,16.374061776816653,-40.89874652537723,609.6517762677072,-0.21002923782912836,0.03140054509992747,-0.1962127798176174,0.13188083007617665,-0.3007634917686724,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -0.8σ (NORMAL)
- F0 range: -0.0σ (NORMAL)
- Intensity: +0.0σ (NORMAL)
- Speech rate: -10% (NORMAL)
- Voice quality: normal (jitter -0.2σ)"
train,446,Phoebe,39.79297129313151,72.14223353068034,75.26720174153645,13.300931294759115,32.061257680257164,39.89794413248698,45.362188975016274,89.39748668670654,0.1590021513402461,41.08378346761068,-122.62030537923177,-0.7410162091255188,1317.1015625,0.1787191331386566,852.1010335286459,0.2931786676247914,-113.29970041910808,-0.7917817831039429,1035.2995198567708,0.2546274761358896,1845.3948567708333,0.1371905803680419,-114.86378987630208,-0.7658481399218241,1008.283182779948,0.3364565620819728,2834.617513020833,0.1010606239239374,6.177802085876465,0.5400651196638743,0.141567458709081,0.1255535706877708,0.1290458117922146,0.0774094462394714,2.0,3.378245989481608,-3.4851233959198,-5.498721271753311,-4.437197198470433,-32.89395268758138,10.74134635925293,13.335205078125,0.6194317837556204,0.0236029780159393,1.1045249303181963,13.449721018473308,0.7385955254236857,4.938746929168701,3.3984037041664124,4.40570068359375,0.4632141888141632,4.170994281768799,4.572945912679036,0.4209485153357188,0.2527593672275542,0.4433571596940358,0.6737078825632731,2.777357339859009,0.4849090178807576,2.46273692448934,17.626625061035156,0.4428248703479767,14.93284511566162,0.6451080441474915,-14.009820461273192,0.4775001009305318,-8.611325562000275,4.078640500704448,3.602572441101074,0.3167942365010578,4.7269233862559,-1.379756232102712,-12.727580070495604,-1.119669497013092,-11.438857555389404,-1.1796078284581502,1.059356451034546,0.4877809782822926,0.031969695041577,-0.0023564890919563,0.039067198211948,0.6580568353335062,-0.0032116173533722,0.2547859748204549,0.1241329982876777,0.1690153231223423,0.6325869162877401,0.1387656306227048,0.7470816175142924,-1.207119352003136,31.1421428855457,34.267111096401806,-27.699159350375524,-8.93883296487748,-1.1021465126476668,4.36209832988163,48.397396041571895,-40.8410884937944,0.08369282247603252,-0.003990388538573086,-0.4796054213305386,-0.2802357012242253,-0.678585033182986,0.6811082339095588,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -0.3σ (NORMAL)
- F0 range: +1.2σ (WIDE — emotional activation)
- Intensity: +0.0σ (NORMAL)
- Speech rate: +22% (NORMAL)
- Voice quality: normal (jitter -0.0σ)"
train,447,Phoebe,36.74350357055664,31.52863311767578,19.91068649291992,1.7497711181640625,35.63981628417969,36.78463745117188,37.38958740234375,16.78190040588379,0.0340587086975574,16.83351707458496,-150.91368103027344,-0.545487105846405,1448.320068359375,0.1331748366355896,657.55322265625,0.4112593829631805,-140.00570678710938,-0.6098852753639221,1068.703369140625,0.2457749992609024,1609.778076171875,0.1300160735845565,-141.1257781982422,-0.5940353870391846,990.6092529296876,0.2129989117383957,2620.646484375,0.0711199641227722,5.583427429199219,0.4963033497333526,0.2539999783039093,0.1449999958276748,0.251920610666275,0.0890224650502204,0.0,2.061855792999268,-2.6826364994049072,-5.563600063323975,-0.6577932834625244,-33.774559020996094,10.487821578979492,13.959335327148438,0.3595985472202301,0.0188418347388505,1.133787989616394,14.47787380218506,0.4804377853870392,5.808111667633057,1.3349077701568604,4.522613048553467,0.4212203323841095,4.822389125823975,5.127730369567871,0.511595606803894,0.161930114030838,0.350982517004013,0.6735256910324097,2.0598933696746826,0.5845803618431091,3.245211124420166,26.461612701416016,0.2375828772783279,17.236146926879883,0.5494288802146912,-20.966915130615234,-0.4730364680290222,-13.744361877441406,-0.7294408082962036,9.39358615875244,1.0478135347366333,6.707052230834961,1.188130259513855,-11.687952041625977,-0.6256822347640991,-9.90985870361328,-0.7642706632614136,1.0029971599578855,0.4389185905456543,0.0506924390792846,0.0006266761338338,0.0771825015544891,0.1554768532514572,-0.0105706881731748,-0.5908991694450378,0.0907334834337234,0.1845917552709579,0.4645005166530609,0.11801228672266,0.8080587983131409,-4.256587074578,-9.471457527458863,-21.089404152214726,-39.25031952697058,-5.360274360954958,-4.215453193962759,-3.610503242790896,-24.218190239250852,-40.96603193643708,-24.16657357054968,-0.6612227342988217,-0.801928682415558,-0.6915810045793434,-0.34456314059813836,-0.7761700881540189,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -1.0σ (NORMAL)
- F0 range: -1.4σ (MONOTONE)
- Intensity: +0.0σ (NORMAL)
- Speech rate: -25% (SLOW)
- Voice quality: normal (jitter -0.7σ)"
train,448,Phoebe,43.38525136311849,4.535380045572917,54.93868637084961,5.374881744384766,40.77693176269531,43.3626708984375,46.15181350708008,32.68933582305908,0.0821691403786341,23.68791611989339,-133.75765482584634,-0.6702580253283182,1291.410888671875,0.1866495112578073,814.2952677408854,0.2818788886070251,-120.66493733723958,-0.7525321841239929,1186.4586181640625,0.311657577753067,1782.4032389322915,0.1309117997686067,-123.50486755371094,-0.7083066701889038,980.3213500976562,0.2719215999046961,2767.8868815104165,0.081800694266955,8.060199896494547,0.4879555205504099,0.2224650233983993,0.1773115744193394,0.2244465152422586,0.146206850806872,6.0,2.272956212361654,-3.433902521928152,-4.709445556004842,-1.7615522742271423,-29.56936836242676,12.501278241475424,17.238519032796223,0.4631881316502889,0.0190486374000707,1.1386145154635112,15.917470932006836,0.6300822496414185,6.132251421610515,1.6762993534406023,5.157702445983887,0.6522775689760844,4.312546491622925,5.581549485524495,0.4949682553609212,0.3987896541754405,0.6598417560259501,0.8937579194704691,1.9182881911595664,0.4045366843541463,3.602346897125244,21.789751688639324,0.3627000153064728,17.898336410522464,0.4579082230726878,-21.182099024454757,-0.6598142087459564,-15.079774856567385,-0.9081873099009196,-3.33104960123698,-0.8980198105176287,0.7216364443302155,10.161481698354086,-12.919697761535645,-0.9660785794258118,-10.565011342366535,-1.1253907283147175,1.1637867490450542,0.540467898050944,0.0313330050557851,-0.0041199053521267,0.0475849285721778,0.4150693813959756,0.0008860927385588,-2.364635745684306,0.225410093863805,0.2211440950632095,0.4572607477506001,0.2266011039415994,0.5500521858533224,2.385160717983847,-36.46471059956173,13.938595725714972,-35.625208900749875,-0.22315888243933096,2.3625802533028537,5.1517228619454345,-8.310754822075559,-40.91792150475601,-17.312174525241254,-0.6326755156513039,0.11763974566495129,1.0225040602124225,0.21043730580499515,-0.542476411509062,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: +0.5σ (NORMAL)
- F0 range: -0.4σ (NORMAL)
- Intensity: +0.0σ (NORMAL)
- Speech rate: -18% (NORMAL)
- Voice quality: normal (jitter -0.6σ)"
train,450,Phoebe,39.16062249077691,52.11151017083062,85.87087715996637,6.483013576931423,36.08391952514648,38.90250566270616,42.56693310207791,39.67652082443237,0.0960268527269363,84.34110032187567,-115.08589850531683,-0.8089074658022987,1368.660332573785,0.1860943718088997,760.1692911783854,0.3294271230697632,-103.85015784369574,-0.8822851512167189,1094.9815063476562,0.2922721836302016,1743.694797092014,0.1419932030969195,-105.65355682373048,-0.8455040686660342,1001.2886895073784,0.3276044163439008,2732.5501844618057,0.0855200712879498,6.996953434414333,0.46436740954717,0.2105116595824559,0.1819350123405456,0.2610634708156187,0.1243633934193187,15.22222222222222,2.765067074033949,-2.7077011896504297,-5.233847667773564,-5.452456156412761,-30.956000010172527,9.656803025139702,14.302259710099962,0.6279731161064572,0.02839905810025,1.57311831580268,13.522767914666067,0.7642131812042661,4.493686344888475,2.5506528880861072,4.159593794080946,0.5334300431940291,5.28470238049825,6.008819421132405,0.5681398544046614,0.2525011830859713,0.4760862820678287,0.8206410341792636,3.189942717552185,0.5649632944001092,3.3087498082054987,18.739336861504448,0.521279878086514,13.848819732666016,0.8112634354167514,-14.647434764438206,-1.1854226456748114,-8.84709021780226,-2.4261769784821405,4.476184262169732,2.3107282718022666,4.26501351594925,2.776288482877943,-20.649633513556587,-0.6391486691104041,-15.949032147725424,-0.8071135050720638,1.083329439163208,0.6916007134649489,0.0533025422030024,-0.0023114858065834,0.0647294202612505,0.3063963651657104,-0.0073792539899133,-1.864385313457913,0.1204233749045265,0.1972300757964452,0.641097797287835,0.1644850679569773,0.8127451472812228,-1.8394681543577378,11.111419525695977,44.87078651483173,-34.51707706820322,-4.916171119988165,-2.0975849824284785,1.5668424569432704,-1.3235698207022706,-40.904063792407705,43.341009676741024,0.6580646643799161,-0.34250199855908414,0.28666945896842133,0.2898518755050522,0.002303162726155568,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -0.4σ (NORMAL)
- F0 range: -0.1σ (NORMAL)
- Intensity: +0.0σ (NORMAL)
- Speech rate: +0% (NORMAL)
- Voice quality: normal (jitter +0.7σ)"
train,454,Phoebe,40.74485969543457,50.08770751953125,136.79780960083008,14.65883445739746,34.40982627868652,38.45808982849121,49.068660736083984,19.739431858062744,0.1712939031422138,121.20404052734376,-106.03879928588869,-0.8539582192897797,1285.7276000976562,0.2445331811904907,839.0697326660156,0.2759790122509002,-97.74328231811523,-0.8630363643169403,1079.7803955078125,0.31892991065979,1825.6488647460935,0.138041116297245,-99.55392456054688,-0.8310194909572601,925.5710754394532,0.2968070060014725,2831.83154296875,0.0872649662196635,6.246200323104858,0.5848645269870758,0.1089393869042396,0.1530555561184882,0.0908181443810462,0.1394791565835475,1.0,3.5997005701065063,-4.66717541217804,-7.183050155639648,-1.226860284805298,-23.43629646301269,14.263225078582764,18.28785228729248,0.578104168176651,0.0390685852617025,1.9159277081489563,13.583049297332764,0.8352735936641693,3.673409938812256,3.004957377910614,4.418650150299072,0.8876643180847168,8.78450870513916,11.57066249847412,0.7403386235237122,0.4813069701194763,0.8168934881687164,1.2216455936431885,6.330594539642334,0.506063774228096,7.850873231887817,15.794829845428469,0.832706481218338,14.263798236846924,0.831371933221817,-7.791686773300172,-2.6694985628128056,-6.795019984245301,-3.9980165362358098,-0.4146449565887451,2.113054871559143,-1.293461799621582,1.5215558409690857,-12.050808429718018,-1.102151870727539,-9.33513069152832,-1.409283995628357,1.2154263854026794,0.555648922920227,0.0326465601101517,-0.0019073009025304,0.0415115449577569,0.5508233159780502,-0.0054781818762421,-2.316178798675537,0.2872776985168456,0.4832095801830292,0.7617201209068298,0.4125587493181228,0.7962351441383362,-0.25523094970007343,9.08761687439661,95.79771895569543,-26.341256187737184,-6.590264366448119,-2.542000816643435,8.068570090949338,-21.2606587870719,-40.828796741992434,80.20394988220912,2.130895443957258,0.41297092663019985,-0.23289974346493153,-0.20619665550842103,0.9262642374476592,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -0.1σ (NORMAL)
- F0 range: +1.5σ (WIDE — emotional activation)
- Intensity: +0.0σ (NORMAL)
- Speech rate: +30% (FAST)
- Voice quality: tense (jitter +2.1σ)"
train,456,Phoebe,39.04337724049886,81.48077885309856,111.87489827473958,10.025108019510904,34.1867888768514,39.66933441162109,44.21189689636231,134.01599629720053,0.1415212688346703,124.5903182029724,-95.02013142903644,-0.9736803770065308,1272.748758951823,0.2091713175177574,790.5020650227865,0.3224235450228055,-84.12069574991862,-1.0613909264405568,1141.9776611328125,0.319996878504753,1767.698710123698,0.1362661905586719,-87.12273534138997,-0.9960306783517202,980.7964986165364,0.2955869982639948,2759.6661783854165,0.0850874036550521,6.521374464035034,0.4916072189807892,0.0979374969998995,0.1506458322207132,0.0807878045209993,0.1262476754685242,5.0,3.9827706019083657,-7.350765069325765,-4.497728029886882,-0.3418733874956767,-30.212818781534832,15.840605735778809,14.54951254526774,0.6720329423745474,0.0219388178860147,1.4230598608652751,11.437036593755089,1.0283103187878926,3.032214323679606,3.848807156085968,5.108143885930379,0.5578276912371317,5.7593086163202925,8.557389577229818,0.5624616841475168,0.2704803347587585,0.5319153517484665,0.8329420189062754,3.1561003923416138,0.5340974529584249,4.53467325369517,18.208664099375408,0.6181774511933327,17.754924933115642,0.6680416464805603,-15.85464334487915,-1.5348179638385773,-10.941359331210457,-4.052711397409439,4.021511534849803,15.53271390000979,4.781370123227437,3.979844182729721,-12.5506352186203,0.0978622436523437,-10.80922882258892,-6.894819299379985,1.2223958571751912,0.6598768432935079,0.0225838126304248,-0.005461478664074,0.0364382208014527,-0.0623088553547859,-0.0034590988070704,9.250194291273754,0.1508977326254049,0.2146688550710677,0.6061258912086487,0.1886584634582201,0.6789890428384145,-1.9567134046357777,40.480688207963915,70.87480762960494,-30.97498262562374,-6.813301768283244,-1.3307562335135579,3.2118062512276655,93.0159056520659,-40.858569376299975,83.59022755783775,-0.2337124956581455,0.4528298891338333,-0.04246162635343462,-0.2475873240323795,1.350332765661242,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -0.4σ (NORMAL)
- F0 range: +0.8σ (NORMAL)
- Intensity: +0.0σ (NORMAL)
- Speech rate: +44% (FAST)
- Voice quality: normal (jitter -0.2σ)"
train,461,Phoebe,37.58324432373047,92.83670234680176,214.510217666626,7.504182815551758,34.003732681274414,37.49797058105469,41.50791549682617,98.87882232666016,0.1173047311604023,234.45514774322515,-140.07523345947266,-0.6083082854747772,1352.343994140625,0.1544374898076057,665.2236022949219,0.3717349022626877,-123.83451461791992,-0.7162305116653442,1102.98095703125,0.2552637159824371,1658.0206298828125,0.1422112360596656,-126.16312789916992,-0.6810715794563293,994.1492004394532,0.2580931559205055,2667.109130859375,0.0899797976016998,6.0510313510894775,0.4912207871675491,0.1729738563299178,0.1148365996778011,0.1688672825694084,0.0770638324320315,1.5,3.2486108541488647,-5.305014967918396,-6.3769590854644775,-0.834957093000412,-30.554527282714844,13.399253368377686,15.724755764007568,0.4684076160192489,0.0217146668583154,1.2745056748390198,14.732834815979004,0.5311134159564972,3.795391798019409,2.372873067855835,3.670202374458313,0.501672625541687,4.416997194290161,5.247898578643799,0.6094299256801605,0.2317754924297332,0.3764379769563674,0.8412054181098938,3.1397353410720825,0.6322813332080841,2.275139808654785,23.686458587646488,0.3352709710597991,17.427306652069092,0.5930366069078445,-15.235632896423342,-1.1441256403923037,-6.982843637466431,-2.0996851921081543,4.385447382926941,7.065942943096161,3.554768204689026,3.211914658546448,-13.968805313110352,-0.8765548467636108,-9.655656337738035,-1.1394861340522766,1.1449546217918396,0.6801681518554688,0.0357899377122521,-0.0026352902059443,0.0491322930902242,0.525033712387085,-0.0090500826481729,-1.2724175453186035,0.1084919720888137,0.2433856800198555,0.6159299314022064,0.1618591472506523,0.8700778484344482,-3.4168463214041744,51.83661170166711,173.51012702149134,-33.49590782958289,-6.996357963860229,-3.5021200640799575,0.5078248516915274,57.87873168152552,-40.88278591397424,193.45505709809052,-0.26465449785503375,0.00993731446922018,-0.3679691632278397,-0.8626652902880041,0.5375987539673636,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -0.8σ (NORMAL)
- F0 range: +0.3σ (NORMAL)
- Intensity: +0.0σ (NORMAL)
- Speech rate: +18% (NORMAL)
- Voice quality: normal (jitter -0.3σ)"
train,465,Phoebe,38.1889877319336,161.77992248535156,64.61785125732422,9.064594268798828,36.9654541015625,40.90849685668945,46.03004837036133,158.62193298339844,0.3295973539352417,12.457389831542969,-131.3076934814453,-0.7071099877357483,1245.29541015625,0.2442848682403564,755.2606201171875,0.3791621327400207,-108.42369079589844,-0.889937698841095,1083.836669921875,0.2272571325302124,1695.8551025390625,0.173495352268219,-110.42984008789062,-0.8533954620361328,862.95263671875,0.3635353744029999,2696.233154296875,0.1055153235793113,6.4321818351745605,0.5969101786613464,0.4133332967758178,0.2725000083446502,0.38212850689888,0.208970695734024,0.0,1.6666667461395264,-9.415002822875977,-2.651371717453003,-1.7271984815597534,-35.71986389160156,17.25938606262207,12.260092735290527,0.4086969196796417,0.016921916976571,1.3862144947052002,-3.4128735065460205,-11.760233879089355,-9.938247680664062,-3.90378999710083,3.658536434173584,0.3159747421741485,2.590054750442505,7.07201099395752,0.3598352074623108,0.113708347082138,0.2746340632438659,0.4735435545444488,2.963274002075196,0.6793544292449951,8.975177764892578,19.905561447143555,0.286483883857727,19.986671447753903,0.2532289922237396,-24.81447410583496,-0.6611204743385315,-13.021742820739746,-1.3304390907287598,7.593282222747803,1.8064334392547607,10.391119956970217,1.1186622381210327,-20.738889694213867,-0.3790343999862671,-13.202696800231934,-0.7588192820549011,1.0298089981079102,0.5599235892295837,-0.0069874702021479,0.000759155373089,0.010298877954483,3.686331987380981,0.0057965517044067,1.6757824420928955,0.0728647112846374,0.0828898251056671,0.7079909443855286,0.0776961296796798,1.1012790203094482,-2.811102913201043,120.77983184021691,23.61776061218957,-31.935496376335813,-4.0346365435721445,-0.09159378844519016,5.029957725226684,117.6218423382638,-40.670493291199406,-28.542700813591672,-0.926249846724069,-0.6485896509425637,-0.10418863399665353,1.8454432579620692,-1.2136546824973913,"Acoustic deviation summary for Phoebe (compared to their typical baseline):
- F0 mean: -0.6σ (NORMAL)
- F0 range: +4.8σ (WIDE — emotional activation)
- Intensity: +0.0σ (NORMAL)
- Speech rate: -40% (SLOW)
- Voice quality: normal (jitter -0.9σ)"
