id,text,utterance,label,speaker,dialogue_id,utterance_id,season,episode,original_idx
meld_603_5,My favorite part was when,My favorite part was when,neutral,Chandler,603,5,7,10,5660
meld_603_6,The Armadillo was actually not so,The Armadillo was actually not so,neutral,Ross,603,6,7,10,5661
meld_603_7,Hey!,Hey!,happy,Rachel,603,7,7,10,5662
meld_603_8,Oh.,Oh.,neutral,Phoebe,603,8,7,10,5663
meld_603_9,Wow! It looks like the Easter Bunnys funeral in here.,Wow! It looks like the Easter Bunnys funeral in here.,surprise,Rachel,603,9,7,10,5664
meld_603_10,"Come on, come on, were-were-were lighting the candles!","Come on, come on, were-were-were lighting the candles!",happy,Ross,603,10,7,10,5665
meld_603_11,Oh.,Oh.,neutral,Rachel,603,11,7,10,5666
meld_603_12,Oh.,Oh.,neutral,Phoebe,603,12,7,10,5667
meld_603_13,"Okay, I understand why","Okay, I understand why",neutral,Phoebe,603,13,7,10,5668
meld_604_0,"Yeah, sure. Good luck!","Yeah, sure. Good luck!",happy,Pete,604,0,3,21,5669
meld_604_1,Im quitting!! Woo-hoo!  Im okay!! Im all right!!,Im quitting!! Woo-hoo!  Im okay!! Im all right!!,happy,Monica,604,1,3,21,5670
meld_604_2,"Wow! Thats exciting, you went to Japan, made up a woman.","Wow! Thats exciting, you went to Japan, made up a woman.",surprise,Phoebe,604,2,3,21,5671
meld_604_3,What?,What?,neutral,Pete,604,3,3,21,5672
meld_604_4,"Im just saying, this woman, I mean shes fictitious. No?","Im just saying, this woman, I mean shes fictitious. No?",surprise,Phoebe,604,4,3,21,5673
meld_604_5,Why would you say that?,Why would you say that?,neutral,Pete,604,5,3,21,5674
meld_604_6,Cause youre still into Monica.,Cause youre still into Monica.,neutral,Phoebe,604,6,3,21,5675
meld_604_7,"So you told her there was somebody else so she would agree to work with you, so cause you figure oh if you spent a lot of time together, maybe something might happen, and...","So you told her there was somebody else so she would agree to work with you, so cause you figure oh if you spent a lot of time together, maybe something might happen, and...",neutral,Phoebe,604,7,3,21,5676
meld_604_8,Youre good. Youre good!,Youre good. Youre good!,happy,Pete,604,8,3,21,5677
meld_604_9,"Yeah, no, Im fairly intuitive and psychic. Its a substantial gift.","Yeah, no, Im fairly intuitive and psychic. Its a substantial gift.",neutral,Phoebe,604,9,3,21,5678
meld_604_10,"Listen, can you promise me that you wont tell her though?","Listen, can you promise me that you wont tell her though?",fear,Pete,604,10,3,21,5679
meld_604_11,"Absolutely, oh I promise. Tell her what?","Absolutely, oh I promise. Tell her what?",neutral,Phoebe,604,11,3,21,5680
meld_604_12,Thanks a lot.,Thanks a lot.,neutral,Pete,604,12,3,21,5681
meld_604_13,"No Im serious. I mean Im intuitive, but my memory sucks.","No Im serious. I mean Im intuitive, but my memory sucks.",neutral,Phoebe,604,13,3,21,5682
meld_605_0,"Excuse me, pardon me, excuse me, excuse me, sorry. Hi.","Excuse me, pardon me, excuse me, excuse me, sorry. Hi.",neutral,Rachel,605,0,1,24,5683
meld_605_1,"For God's sake, will you let it go? There's no Rachel!","For God's sake, will you let it go? There's no Rachel!",angry,Man,605,1,1,24,5684
meld_605_2,"Oh, hey, hey, I got that.","Oh, hey, hey, I got that.",neutral,Ross,605,2,1,24,5685
meld_605_3,"Oh, thanks, sweetie.","Oh, thanks, sweetie.",happy,Julie,605,3,1,24,5686
meld_605_4,No problem. I cannot wait for you to meet my friends.,No problem. I cannot wait for you to meet my friends.,happy,Ross,605,4,1,24,5687
meld_605_5,Really?,Really?,surprise,Julie,605,5,1,24,5688
meld_605_6,You don't think they'll judge and ridicule me?,You don't think they'll judge and ridicule me?,fear,Julie,605,6,1,24,5689
meld_605_7,"No, no, they will. I just... uh...","No, no, they will. I just... uh...",neutral,Ross,605,7,1,24,5690
meld_605_8,Can't wait.,Can't wait.,neutral,Julie,605,8,1,24,5691
meld_606_0,Do I know you?,Do I know you?,surprise,Monica,606,0,2,5,5692
meld_606_1,"Oh my god, little Stevie Fisher? How've you been?","Oh my god, little Stevie Fisher? How've you been?",surprise,Monica,606,1,2,5,5693
meld_606_2,"Good, good, I'm a lawyer now.","Good, good, I'm a lawyer now.",neutral,Steve,606,2,2,5,5694
meld_606_3,You can't be a lawyer. You're eight.,You can't be a lawyer. You're eight.,surprise,Monica,606,3,2,5,5695
meld_606_4,"Listen, it was nice to see you. I gotta run backstage.","Listen, it was nice to see you. I gotta run backstage.",happy,Steve,606,4,2,5,5696
meld_606_5,"Uh, wait, backstage?","Uh, wait, backstage?",surprise,Monica,606,5,2,5,5697
meld_606_6,"Oh, yeah, my firm represents the band.","Oh, yeah, my firm represents the band.",neutral,Steve,606,6,2,5,5698
meld_606_7,Ross.,Ross.,neutral,Ross,606,7,2,5,5699
meld_606_8,Chandler.,Chandler.,neutral,Chandler,606,8,2,5,5700
meld_606_9,"Look, you guys wanna meet the group?","Look, you guys wanna meet the group?",neutral,Steve,606,9,2,5,5701
meld_606_10,Come on.,Come on.,neutral,Steve,606,10,2,5,5702
meld_606_11,"So, are you one of the ones who fooled around with my dad?","So, are you one of the ones who fooled around with my dad?",surprise,Steve,606,11,2,5,5703
meld_607_0,Do you have any respect for your body?,Do you have any respect for your body?,disgust,Joey,607,0,1,3,5704
meld_607_1,Don't you realise what you're-you're doing to yourself?,Don't you realise what you're-you're doing to yourself?,disgust,Ross,607,1,1,3,5705
meld_607_2,"Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.","Hey, y'know, I have had it with you guys and your cancer and your emphysema and your heart disease.",angry,Chandler,607,2,1,3,5706
meld_607_3,"The bottom line is, smoking is cool, and you know it.","The bottom line is, smoking is cool, and you know it.",neutral,Chandler,607,3,1,3,5707
meld_607_4,"Chandler? It's Alan, he wants to speak to you.","Chandler? It's Alan, he wants to speak to you.",neutral,Rachel,607,4,1,3,5708
meld_607_5,Really?,Really?,surprise,Chandler,607,5,1,3,5709
meld_607_6,He does?,He does?,surprise,Chandler,607,6,1,3,5710
meld_607_7,"Hey, buddy, what's up!","Hey, buddy, what's up!",happy,Chandler,607,7,1,3,5711
meld_607_8,"Oh, she told you about that, huh.","Oh, she told you about that, huh.",surprise,Chandler,607,8,1,3,5712
meld_607_9,"Well, yeah, I have one now and then.","Well, yeah, I have one now and then.",neutral,Chandler,607,9,1,3,5713
meld_607_10,"Well, yeah, now.","Well, yeah, now.",neutral,Chandler,607,10,1,3,5714
meld_607_11,"Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before.","Well, it's not that big- ..well, that's true,.. Gee, y'know, no-one- no-one's ever put it like that before.",neutral,Chandler,607,11,1,3,5715
meld_607_12,"Well, okay, thanks!","Well, okay, thanks!",happy,Chandler,607,12,1,3,5716
meld_607_13,"God, he's good.","God, he's good.",happy,Rachel,607,13,1,3,5717
meld_607_14,If only he were a woman.,If only he were a woman.,neutral,Ross,607,14,1,3,5718
meld_607_15,Yeah.,Yeah.,neutral,Rachel,607,15,1,3,5719
meld_608_0,"Oh, look look look.","Oh, look look look.",surprise,Phoebe,608,0,1,7,5720
meld_608_1,The last candle's about to burn out.,The last candle's about to burn out.,neutral,Phoebe,608,1,1,7,5721
meld_608_2,"10, 9, 8, 7... ... negative 46, negative 47, negative 48....","10, 9, 8, 7... ... negative 46, negative 47, negative 48....",neutral,Phoebe,608,2,1,7,5722
meld_608_3,Thank you.,Thank you.,neutral,Ross,608,3,1,7,5723
meld_608_4,Thanks.,Thanks.,neutral,Phoebe,608,4,1,7,5724
meld_608_5,Kinda... spooky without any lights.,Kinda... spooky without any lights.,fear,Ross,608,5,1,7,5725
meld_608_6,Bwah-hah-hah!,Bwah-hah-hah!,happy,Joey,608,6,1,7,5726
meld_608_7,"OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah...","OK, guys, guys? I have the definitive one. Mwwwooooo-hah-hah...",happy,Ross,608,7,1,7,5727
meld_608_8,Oh.. oh... oh.,Oh.. oh... oh.,neutral,Ross,608,8,1,7,5728
meld_608_9,"Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.","Hey Ross. This probably isn't the best time to bring it up, but you have to throw a party for Monica.",neutral,Joey,608,9,1,7,5729
meld_609_0,"All this stuff takes up a lot of room. Hey how uh, how serious are you about keeping Ben in your life?","All this stuff takes up a lot of room. Hey how uh, how serious are you about keeping Ben in your life?",neutral,Rachel,609,0,8,21,5730
meld_610_0,You blew them away!,You blew them away!,happy,Charlie,610,0,9,23,5731
meld_610_1,"Oh, I can't tell you how great it was to look at the crowd and see your face!","Oh, I can't tell you how great it was to look at the crowd and see your face!",happy,Ross,610,1,9,23,5732
meld_610_2,"I mean... uh, did you know you were  mouthing the words along with me?","I mean... uh, did you know you were  mouthing the words along with me?",neutral,Ross,610,2,9,23,5733
meld_610_3,I was,I was,surprise,Charlie,610,3,9,23,5734
meld_610_4,"No, it's ok! Made me feel like a rock star!","No, it's ok! Made me feel like a rock star!",happy,Ross,610,4,9,23,5735
meld_610_5,Oh my God!  I'm your,Oh my God!  I'm your,surprise,Charlie,610,5,9,23,5736
meld_610_6,I'd better not found you naked in my hotel room!,I'd better not found you naked in my hotel room!,happy,Ross,610,6,9,23,5737
meld_610_7,"Look, I took it too far!","Look, I took it too far!",happy,Ross,610,7,9,23,5738
meld_611_0,"Okay, Monica: Right foot red.","Okay, Monica: Right foot red.",neutral,Ross,611,0,1,4,5739
meld_611_1,Could've played,Could've played,neutral,Monica,611,1,1,4,5740
meld_611_2,Thanks.,Thanks.,neutral,Chandler,611,2,1,4,5741
meld_611_3,"Okay, Pheebs: Right hand blue. Good.","Okay, Pheebs: Right hand blue. Good.",neutral,Ross,611,3,1,4,5742
meld_611_4,"Hello? Oh, uh, Rachel, it's the","Hello? Oh, uh, Rachel, it's the",neutral,Chandler,611,4,1,4,5743
meld_611_5,"Oh, okay. Will you take my place?","Oh, okay. Will you take my place?",neutral,Rachel,611,5,1,4,5744
meld_611_6,"Alright.  Yes, this is Rachel.","Alright.  Yes, this is Rachel.",neutral,Chandler,611,6,1,4,5745
meld_611_7,Nooo!,Nooo!,surprise,Rachel,611,7,1,4,5746
meld_611_8,Hello?,Hello?,neutral,Rachel,611,8,1,4,5747
meld_611_9,"Oh, yeah, no, I know, I-I haven't been using it much.","Oh, yeah, no, I know, I-I haven't been using it much.",neutral,Rachel,611,9,1,4,5748
meld_611_10,"Oh, well, thanks, but, I'm okay, really.","Oh, well, thanks, but, I'm okay, really.",happy,Rachel,611,10,1,4,5749
meld_611_11,Green. To the green.,Green. To the green.,neutral,Ross,611,11,1,4,5750
meld_611_12,I've got magic beans.  Never-never mind.,I've got magic beans.  Never-never mind.,neutral,Rachel,611,12,1,4,5751
meld_611_13,"To the left, to the left- aww!","To the left, to the left- aww!",neutral,Chandler,611,13,1,4,5752
meld_611_14,Ohhh... I'm fine.,Ohhh... I'm fine.,neutral,Rachel,611,14,1,4,5753
meld_612_0,Hey!,Hey!,happy,Joey,612,0,6,20,5754
meld_612_1,Please tell me you got the message!,Please tell me you got the message!,fear,Chandler,612,1,6,20,5755
meld_612_2,What message?,What message?,neutral,Joey,612,2,6,20,5756
meld_612_3,"The actor playing Mac couldnt do it, they needed to see you at 2 oclock.","The actor playing Mac couldnt do it, they needed to see you at 2 oclock.",neutral,Chandler,612,3,6,20,5757
meld_612_4,What?! Its 6 oclock!,What?! Its 6 oclock!,surprise,Joey,612,4,6,20,5758
meld_612_5,"Du-du-I wrote it, I wrote it on the board!","Du-du-I wrote it, I wrote it on the board!",fear,Chandler,612,5,6,20,5759
meld_612_6,"I wrote it on the board, then I went all over New York City looking for ya!","I wrote it on the board, then I went all over New York City looking for ya!",angry,Chandler,612,6,6,20,5760
meld_612_7,I went to Rosss!,I went to Rosss!,neutral,Chandler,612,7,6,20,5761
meld_612_8,I went to the coffeehouse!,I went to the coffeehouse!,neutral,Chandler,612,8,6,20,5762
meld_612_9,I went to any place that they made sandwiches!,I went to any place that they made sandwiches!,neutral,Chandler,612,9,6,20,5763
meld_613_0,"Thats the day youre gonna die? Seedarnit, Ive got shuffleboard that day.","Thats the day youre gonna die? Seedarnit, Ive got shuffleboard that day.",neutral,Ross,613,0,7,3,5764
meld_613_1,Thats what you think.,Thats what you think.,neutral,Phoebe,613,1,7,3,5765
meld_613_2,"Well, I mean what about friends of your grandmothers? Wouldnt they have the recipe?","Well, I mean what about friends of your grandmothers? Wouldnt they have the recipe?",neutral,Monica,613,2,7,3,5766
meld_613_3,"Well, yknow I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.","Well, yknow I may have relatives in France who would know. My grandmother said she got the recipe from her grandmother, Nesele Tolouse.",neutral,Phoebe,613,3,7,3,5767
meld_613_4,What was her name?,What was her name?,neutral,Monica,613,4,7,3,5768
meld_613_5,Nestley Toulouse.,Nestley Toulouse.,neutral,Phoebe,613,5,7,3,5769
meld_613_6,Nestlé Toll House?,Nestlé Toll House?,neutral,Monica,613,6,7,3,5770
meld_613_7,"Oh, you Americans always butcher the French language.","Oh, you Americans always butcher the French language.",neutral,Phoebe,613,7,7,3,5771
meld_613_8,Yes!!  Oh.,Yes!!  Oh.,surprise,Phoebe,613,8,7,3,5772
meld_613_9,I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my cupboard the whole time!,I cannot believe that I just spent the last two days trying to figure out the recipe and it was in my cupboard the whole time!,angry,Monica,613,9,7,3,5773
meld_613_10,I know! You see it is stuff like this which is why  youre burning in hell!!,I know! You see it is stuff like this which is why  youre burning in hell!!,angry,Phoebe,613,10,7,3,5774
meld_614_0,"So, we're decided, no on plaid, yes on pink?","So, we're decided, no on plaid, yes on pink?",neutral,Kim,614,0,5,18,5775
meld_614_1,Absolutely!,Absolutely!,happy,Nancy,614,1,5,18,5776
meld_614_2,I am so on board!,I am so on board!,happy,Rachel,614,2,5,18,5777
meld_614_3,Rachel didn't you just light that?,Rachel didn't you just light that?,neutral,Kim,614,3,5,18,5778
meld_614_4,"Yeah, I did, but y'know what? I am really, really trying to cut back, y'know?  Good luck, Rach.","Yeah, I did, but y'know what? I am really, really trying to cut back, y'know?  Good luck, Rach.",neutral,Rachel,614,4,5,18,5779
meld_614_5,I've actually been thinking about quitting lately.,I've actually been thinking about quitting lately.,neutral,Nancy,614,5,5,18,5780
meld_614_6,"Oh sure, every Sunday night I'm telling myself I'm quitting but every Monday morning it's like","Oh sure, every Sunday night I'm telling myself I'm quitting but every Monday morning it's like",disgust,Kim,614,6,5,18,5781
meld_614_7,Tell me about it!,Tell me about it!,neutral,Nancy,614,7,5,18,5782
meld_614_8,Well then let's just quit! We'll just quit! Let's all quit!,Well then let's just quit! We'll just quit! Let's all quit!,happy,Rachel,614,8,5,18,5783
meld_614_9,It does sound appealing.,It does sound appealing.,neutral,Kim,614,9,5,18,5784
meld_614_10,"Oh, I never could do it.","Oh, I never could do it.",happy,Nancy,614,10,5,18,5785
meld_614_11,Oh but you could.,Oh but you could.,neutral,Rachel,614,11,5,18,5786
meld_614_12,You can.,You can.,neutral,Rachel,614,12,5,18,5787
meld_614_13,Absolutely!,Absolutely!,happy,Rachel,614,13,5,18,5788
meld_614_14,We can help each other out!,We can help each other out!,happy,Rachel,614,14,5,18,5789
meld_614_15,We can get--what are those--those patches!,We can get--what are those--those patches!,neutral,Rachel,614,15,5,18,5790
meld_614_16,We could be like the Patch Sisters!,We could be like the Patch Sisters!,happy,Rachel,614,16,5,18,5791
meld_614_17,"Oh y'know, we really should quit. Okay, let's quit!","Oh y'know, we really should quit. Okay, let's quit!",happy,Kim,614,17,5,18,5792
meld_614_18,Yes! Great! Give me those cigs! Give it! Give it!,Yes! Great! Give me those cigs! Give it! Give it!,happy,Rachel,614,18,5,18,5793
meld_614_19,My late husband gave me that lighter.  I'm not kidding.,My late husband gave me that lighter.  I'm not kidding.,sad,Kim,614,19,5,18,5794
meld_614_20,Okay then!,Okay then!,happy,Rachel,614,20,5,18,5795
meld_615_0,"Well, maybe it's a contest, y'know? Like, collect all five?","Well, maybe it's a contest, y'know? Like, collect all five?",neutral,Chandler,615,0,1,3,5796
meld_615_1,"Does, um, anyone wanna see?","Does, um, anyone wanna see?",neutral,Phoebe,615,1,1,3,5797
meld_615_2,Nooo..,Nooo..,disgust,All,615,2,1,3,5798
meld_615_3,"Oh, hey, don't do that! Cut it out!","Oh, hey, don't do that! Cut it out!",angry,All,615,3,1,3,5799
meld_615_4,It's worse than the thumb!,It's worse than the thumb!,disgust,Rachel,615,4,1,3,5800
meld_615_5,"Hey, this is so unfair!","Hey, this is so unfair!",angry,Chandler,615,5,1,3,5801
meld_615_6,"Oh, why is it unfair?","Oh, why is it unfair?",surprise,Monica,615,6,1,3,5802
meld_615_7,So I have a flaw!,So I have a flaw!,angry,Chandler,615,7,1,3,5803
meld_615_8,Big deal!,Big deal!,angry,Chandler,615,8,1,3,5804
meld_615_9,Like Joey's constant knuckle-cracking isn't annoying?,Like Joey's constant knuckle-cracking isn't annoying?,angry,Chandler,615,9,1,3,5805
meld_615_10,"And Ross, with his over-pronouncing every single word?","And Ross, with his over-pronouncing every single word?",angry,Chandler,615,10,1,3,5806
meld_615_11,"And Monica, with that snort when she laughs?","And Monica, with that snort when she laughs?",angry,Chandler,615,11,1,3,5807
meld_615_12,"I mean, what the hell is that thing?","I mean, what the hell is that thing?",disgust,Chandler,615,12,1,3,5808
meld_615_13,"...I accept all those flaws, why can't you accept me for this?","...I accept all those flaws, why can't you accept me for this?",angry,Chandler,615,13,1,3,5809
meld_615_14,...Does the knuckle-cracking bother everybody?,...Does the knuckle-cracking bother everybody?,angry,Joey,615,14,1,3,5810
meld_615_15,"Well, I-I could live without it.","Well, I-I could live without it.",neutral,Rachel,615,15,1,3,5811
meld_615_16,"Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?","Well, is it, like, a little annoying, or is it like when Phoebe chews her hair?",neutral,Joey,615,16,1,3,5812
meld_615_17,"Oh, now, don't listen to him, Pheebs, I think it's endearing.","Oh, now, don't listen to him, Pheebs, I think it's endearing.",neutral,Ross,615,17,1,3,5813
meld_615_18,"Oh,  ""you do, do you""?","Oh,  ""you do, do you""?",angry,Joey,615,18,1,3,5814
meld_615_19,"You know, there's nothing wrong with speaking correctly.","You know, there's nothing wrong with speaking correctly.",neutral,Ross,615,19,1,3,5815
meld_615_20,"""Indeed there isn't""... I should really get back to work.","""Indeed there isn't""... I should really get back to work.",happy,Rachel,615,20,1,3,5816
meld_615_21,"Yeah, 'cause otherwise someone might get what they actually ordered.","Yeah, 'cause otherwise someone might get what they actually ordered.",neutral,Phoebe,615,21,1,3,5817
meld_615_22,"Ohh-ho-hooohhh. The hair comes out, and the gloves come on.","Ohh-ho-hooohhh. The hair comes out, and the gloves come on.",angry,Rachel,615,22,1,3,5818
meld_616_0,Awww! Mel Torme died.,Awww! Mel Torme died.,sad,Joey,616,0,7,11,5819
meld_616_1,"Joey, that papers like a year old!","Joey, that papers like a year old!",neutral,Monica,616,1,7,11,5820
meld_616_2,Aw! Does that mean the,Aw! Does that mean the,sad,Joey,616,2,7,11,5821
meld_616_3,Hey.,Hey.,neutral,Ross,616,3,7,11,5822
meld_616_4,Hey.,Hey.,neutral,Joey,616,4,7,11,5823
meld_617_0,You're sure? You're absolutely sure?,You're sure? You're absolutely sure?,neutral,Phoebe,617,0,7,10,5824
meld_617_1,"Well, no. But, um, I bet she probably does.","Well, no. But, um, I bet she probably does.",neutral,Monica,617,1,7,10,5825
meld_617_2,Probably?,Probably?,neutral,Phoebe,617,2,7,10,5826
meld_617_3,"Yeah, I don't like that word.","Yeah, I don't like that word.",disgust,Phoebe,617,3,7,10,5827
meld_617_4,Kind of what probably really means.,Kind of what probably really means.,neutral,Phoebe,617,4,7,10,5828
meld_617_5,"Yeah, uh-huh.","Yeah, uh-huh.",neutral,Phoebe,617,5,7,10,5829
meld_617_6,"Yeah, oh, ""Your mom probably won't kill herself,"" yknow?","Yeah, oh, ""Your mom probably won't kill herself,"" yknow?",angry,Phoebe,617,6,7,10,5830
meld_617_7,"I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""","I'm sorry, but I'm not hanging all my hopes of Rachel and I living together on-on ""Probably!""",angry,Phoebe,617,7,7,10,5831
meld_617_8,You gotta take care of yourselves!,You gotta take care of yourselves!,neutral,Phoebe,617,8,7,10,5832
meld_617_9,In,In,neutral,Phoebe,617,9,7,10,5833
meld_617_10,"Bing doesn't seem so weird now, does it?","Bing doesn't seem so weird now, does it?",neutral,Chandler,617,10,7,10,5834
meld_618_0,Yoo-hoo! Aaron Litman-Neurolic would like to say hello to his future bride.,Yoo-hoo! Aaron Litman-Neurolic would like to say hello to his future bride.,happy,Janice,618,0,6,20,5835
meld_618_1,Ohhh!  Wow! He kinda takes your breath away doesnt he?,Ohhh!  Wow! He kinda takes your breath away doesnt he?,happy,Rachel,618,1,6,20,5836
meld_619_0,Hes a keeper. How are you feeling?,Hes a keeper. How are you feeling?,neutral,Janice,619,0,8,24,5837
meld_619_1,"Oh, Im fine.","Oh, Im fine.",neutral,Rachel,619,1,8,24,5838
meld_619_2,"Can I just say, I really admire what youre doing. Just raising her all alone.","Can I just say, I really admire what youre doing. Just raising her all alone.",neutral,Janice,619,2,8,24,5839
meld_619_3,"Oh, Im not doing it alone. I have Ross.","Oh, Im not doing it alone. I have Ross.",neutral,Rachel,619,3,8,24,5840
meld_619_4,"Oh, sure. Now. But what happens when he meets somebody else and gets married?","Oh, sure. Now. But what happens when he meets somebody else and gets married?",neutral,Janice,619,4,8,24,5841
meld_619_5,"Well then he gets a divorce, its Ross!","Well then he gets a divorce, its Ross!",neutral,Rachel,619,5,8,24,5842
meld_619_6,"Im telling you Rachel, listen to Janice. They all say theyre gonna be there until they start their real family.","Im telling you Rachel, listen to Janice. They all say theyre gonna be there until they start their real family.",neutral,Janice,619,6,8,24,5843
meld_619_7,Well IThats never gonna happen with Ross.,Well IThats never gonna happen with Ross.,sad,Rachel,619,7,8,24,5844
meld_619_8,"Oh well thats what I thought about my first husband, now Im lucky if my kid gets to spend the weekend with her father and the twins and little Ms. New Boobs.","Oh well thats what I thought about my first husband, now Im lucky if my kid gets to spend the weekend with her father and the twins and little Ms. New Boobs.",disgust,Janice,619,8,8,24,5845
meld_620_0,"And Tim I just wanna say, good luck here.","And Tim I just wanna say, good luck here.",neutral,Phoebe,620,0,8,5,5846
meld_621_0,Hey. Whos that?,Hey. Whos that?,neutral,Ross,621,0,8,23,5847
meld_621_1,New people.,New people.,neutral,Rachel,621,1,8,23,5848
meld_621_2,What happened to the Disgustingtons?,What happened to the Disgustingtons?,neutral,Ross,621,2,8,23,5849
meld_621_3,Theyre having their baby!,Theyre having their baby!,angry,Rachel,621,3,8,23,5850
meld_621_4,Its not fair Ross we got here first!,Its not fair Ross we got here first!,angry,Rachel,621,4,8,23,5851
meld_621_5,Right after you left they wheeled her off into delivery.,Right after you left they wheeled her off into delivery.,neutral,Rachel,621,5,8,23,5852
meld_621_6,Oh but not before she gave me a juicy shot of little Jamie just crowning away.,Oh but not before she gave me a juicy shot of little Jamie just crowning away.,neutral,Rachel,621,6,8,23,5853
meld_621_7,"Wow! Sorry. So uh, how are the new people?","Wow! Sorry. So uh, how are the new people?",surprise,Ross,621,7,8,23,5854
meld_622_0,Phoebe?,Phoebe?,neutral,Rachel,622,0,8,11,5855
meld_622_1,Yeah?,Yeah?,neutral,Phoebe,622,1,8,11,5856
meld_622_2,"Look at that guy by the window, wow!","Look at that guy by the window, wow!",surprise,Rachel,622,2,8,11,5857
meld_622_3,"Hes awfully short and I think hes talking to himself. And to be completely honest, hes not that good in bed.","Hes awfully short and I think hes talking to himself. And to be completely honest, hes not that good in bed.",neutral,Phoebe,622,3,8,11,5858
meld_622_4,"Oh, what is wrong with me lately?","Oh, what is wrong with me lately?",sad,Rachel,622,4,8,11,5859
meld_622_5,I mean its like every guy I seeI mean look here.,I mean its like every guy I seeI mean look here.,neutral,Rachel,622,5,8,11,5860
meld_622_6,"Look at that guy for example, I mean normally thats not someone I would-would be attracted to, but right now, with the way Im feeling, all I want to do is rip off his sweatpants and fanny pack.","Look at that guy for example, I mean normally thats not someone I would-would be attracted to, but right now, with the way Im feeling, all I want to do is rip off his sweatpants and fanny pack.",neutral,Rachel,622,6,8,11,5861
meld_622_7,"Wait a second! This is about the fourth month of your pregnancy, right?","Wait a second! This is about the fourth month of your pregnancy, right?",neutral,Phoebe,622,7,8,11,5862
meld_622_8,Yeah.,Yeah.,neutral,Rachel,622,8,8,11,5863
meld_622_9,"This is completely normal, around the fourth month your hormones start going crazy.","This is completely normal, around the fourth month your hormones start going crazy.",neutral,Phoebe,622,9,8,11,5864
meld_622_10,Really?! So this has happened to you?,Really?! So this has happened to you?,surprise,Rachel,622,10,8,11,5865
meld_622_11,Oh absolutely yeah!,Oh absolutely yeah!,neutral,Phoebe,622,11,8,11,5866
meld_622_12,"Oh and keep in mind, now, I was carrying triplets so in, yknow, medical terms I was-I was thrice as randy.","Oh and keep in mind, now, I was carrying triplets so in, yknow, medical terms I was-I was thrice as randy.",neutral,Phoebe,622,12,8,11,5867
meld_622_13,"Wow! This explains so much! Last weekend, I went from store to store sitting on Santas lap.","Wow! This explains so much! Last weekend, I went from store to store sitting on Santas lap.",happy,Rachel,622,13,8,11,5868
meld_622_14,"Yeah. Yeah, I remember trying to steal a cardboard cutout of Evander Holyfield from a","Yeah. Yeah, I remember trying to steal a cardboard cutout of Evander Holyfield from a",neutral,Phoebe,622,14,8,11,5869
meld_623_0,Ugh!,Ugh!,disgust,Joey,623,0,4,22,5870
meld_623_1,I dont know what Im going to do!,I dont know what Im going to do!,fear,Joey,623,1,4,22,5871
meld_623_2,I called the company that sent and th-they dont care!,I called the company that sent and th-they dont care!,angry,Joey,623,2,4,22,5872
meld_623_3,"Then I called 9-1-1 and they laughed at me, if this isnt an emergency, then what is?","Then I called 9-1-1 and they laughed at me, if this isnt an emergency, then what is?",angry,Joey,623,3,4,22,5873
meld_623_4,Hey guys!,Hey guys!,happy,Ross,623,4,4,22,5874
meld_623_5,Hey!,Hey!,happy,Chandler,623,5,4,22,5875
meld_623_6,Hey,Hey,neutral,Joey,623,6,4,22,5876
meld_623_7,"I just wanted to thank you again for last night, what a great party!","I just wanted to thank you again for last night, what a great party!",happy,Ross,623,7,4,22,5877
meld_623_8,And the guys from work had a blast.,And the guys from work had a blast.,happy,Ross,623,8,4,22,5878
meld_623_9,"Yknow, one of them had never been to a bachelor party before.","Yknow, one of them had never been to a bachelor party before.",happy,Ross,623,9,4,22,5879
meld_623_10,Yeah!,Yeah!,happy,Ross,623,10,4,22,5880
meld_623_11,"And-and another one had never been to a party before, so","And-and another one had never been to a party before, so",surprise,Ross,623,11,4,22,5881
meld_623_12,"So uh, hey, that uh, that wedding ring, huh? Man, thats nice!","So uh, hey, that uh, that wedding ring, huh? Man, thats nice!",happy,Joey,623,12,4,22,5882
meld_623_13,"Yeah, right!","Yeah, right!",happy,Ross,623,13,4,22,5883
meld_623_14,"I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those","I was uh, I was thinking I might want to pick one of those babies up for myself, I might want to get one of those",neutral,Joey,623,14,4,22,5884
meld_623_15,"That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.","That ring? When my grandmother first came to this country, that ring and the clothes on her back were all she had with her.",surprise,Ross,623,15,4,22,5885
meld_623_16,"So you might say, the ring is irreplaceable?","So you might say, the ring is irreplaceable?",surprise,Chandler,623,16,4,22,5886
meld_623_17,"Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.","Oh absolutely! It has been in my family for generations, and every bride who has worn it has had a long and happy life.",happy,Ross,623,17,4,22,5887
